time;Flex6;GyroY;angle;filteredAngle;Offset;P
0.033;694.046862628101;2.702261069584079;39.64;36.79;-12.63;11.16
0.066;701.1195412970462;3.7775491744359724;46.01;46.55;-10.13;9.91
0.099;683.5136926378618;3.3505161393756673;30.16;36.76;0.42;9.05
0.132;692.0927765906628;3.6068594938562653;37.88;37.38;0.05;7.91
0.165;708.2508451468638;2.6639710337622864;52.43;46.07;-2.62;6.91
0.198;688.9960529015012;3.5114563070315796;35.10;41.88;-0.83;6.10
0.231;695.9459022132056;3.3940600791845323;41.35;42.16;-0.68;5.44
0.264;706.0717853737384;1.8769670094319517;50.46;46.03;-1.27;4.90
0.29700000000000004;707.3235987931469;3.1196626095680067;51.59;48.98;-1.53;4.46
0.33000000000000007;697.379491682447;2.736351536104239;42.64;47.92;-1.11;4.09
0.3630000000000001;696.046959991081;3.1748074835718505;41.44;46.74;-0.78;3.78
0.39600000000000013;697.2045328132115;2.464502061120439;42.48;46.13;-0.59;3.51
0.42900000000000016;707.9914957305318;3.6532169961199;52.19;48.30;-0.76;3.28
0.4620000000000002;693.7209440621821;3.3321528717296314;39.35;46.67;-0.49;3.08
0.4950000000000002;699.5807719637987;2.0998567642197905;44.62;46.62;-0.43;2.90
0.5280000000000002;703.911873779292;3.135968948432406;48.52;47.47;-0.46;2.74
0.5610000000000003;699.4521805110782;3.5035510470167486;44.51;47.28;-0.39;2.60
0.5940000000000003;717.3037758068651;3.44582051511193;60.57;50.42;-0.61;2.48
0.6270000000000003;686.1602513566496;2.663173811596721;32.54;47.48;-0.32;2.37
0.6600000000000004;697.7534025152047;3.7524496555736517;42.98;46.98;-0.25;2.27
0.6930000000000004;704.5356695572187;2.093095220117906;49.08;47.64;-0.27;2.17
0.7260000000000004;707.3950793361245;3.2830870346694945;51.66;48.65;-0.32;2.09
0.7590000000000005;694.3686868956169;3.031318102380765;39.93;47.54;-0.21;2.02
0.7920000000000005;698.7156690811861;3.0531459081756602;43.84;47.20;-0.17;1.95
0.8250000000000005;706.7070915170875;2.850642865710916;51.04;48.03;-0.21;1.89
0.8580000000000005;702.3667709768241;3.3429347797632163;47.13;48.16;-0.20;1.83
0.8910000000000006;700.8522064938146;2.633622984850507;45.77;48.06;-0.17;1.78
0.9240000000000006;701.6929635218925;2.7353540430845786;46.52;48.07;-0.16;1.73
0.9570000000000006;701.885315783733;2.6405647345985024;46.70;48.09;-0.15;1.68
0.9900000000000007;704.5372996974053;3.109898493734992;49.08;48.44;-0.15;1.64
1.0230000000000006;697.3764204188872;2.8013143157039835;42.64;47.88;-0.11;1.61
1.0560000000000005;700.5450797806735;3.098076086059201;45.49;47.74;-0.09;1.57
1.0890000000000004;704.7591533060274;2.7568740022246314;49.28;48.10;-0.10;1.54
1.1220000000000003;701.814658483621;2.049040388895639;46.63;48.07;-0.09;1.51
1.1550000000000002;707.0216582435189;2.8588419806297947;51.32;48.63;-0.11;1.49
1.1880000000000002;701.0222730667009;3.0400598006054977;45.92;48.48;-0.09;1.46
1.221;696.5737541087099;3.102711719416798;41.92;47.86;-0.05;1.44
1.254;707.2921175443606;2.9011731796879467;51.56;48.43;-0.07;1.42
1.287;704.1423153030797;2.530195331816304;48.73;48.61;-0.07;1.40
1.3199999999999998;701.3583079114821;3.1918799691418123;46.22;48.48;-0.06;1.39
1.3529999999999998;698.5764478257412;2.524725462715763;43.72;48.07;-0.03;1.37
1.3859999999999997;697.8140871915361;2.5548033252631868;43.03;47.61;-0.01;1.36
1.4189999999999996;701.6350454800569;2.6876754687217903;46.47;47.56;0.00;1.34
1.4519999999999995;706.5561115578831;2.9129958708228214;50.90;48.01;-0.02;1.33
1.4849999999999994;700.3094391369408;2.4532072685527027;45.28;47.80;0.00;1.32
1.5179999999999993;693.7731794291639;3.013128051943219;39.40;46.97;0.04;1.31
1.5509999999999993;701.5241006026919;3.052266615650376;46.37;46.95;0.04;1.30
1.5839999999999992;710.0254523456612;2.847292103592248;54.02;47.75;0.01;1.30
1.616999999999999;707.408707559325;2.8346345822942873;51.67;48.25;-0.01;1.29
1.649999999999999;694.7952686646713;2.905364705793216;40.32;47.50;0.03;1.28
1.682999999999999;701.6188360893922;2.9875481805126696;46.46;47.44;0.03;1.28
1.7159999999999989;703.142807311599;2.5563951112299246;47.83;47.53;0.03;1.27
1.7489999999999988;703.2667192636736;3.0096845890040553;47.94;47.63;0.03;1.27
1.7819999999999987;704.3886095639729;2.410999143757884;48.95;47.82;0.02;1.26
1.8149999999999986;695.8121601812758;3.8391761446596036;41.23;47.20;0.05;1.26
1.8479999999999985;700.1005071099597;3.7435313955954777;45.09;47.03;0.06;1.26
1.8809999999999985;699.3716359568323;1.702008149223577;44.43;46.76;0.08;1.26
1.9139999999999984;696.3127422899286;3.401227300567489;41.68;46.25;0.10;1.25
1.9469999999999983;695.7985249981772;3.5064257032347683;41.22;45.73;0.12;1.25
1.9799999999999982;705.9424134019174;2.9084834230973313;50.35;46.18;0.10;1.25
2.012999999999998;704.762122741293;3.789751091335827;49.29;46.51;0.09;1.25
2.045999999999998;694.2320502927964;3.1817471477041717;39.81;45.82;0.12;1.25
2.078999999999998;697.6587770142963;1.7595261996423868;42.89;45.48;0.13;1.25
2.111999999999998;707.6818186703761;3.06137010347926;51.91;46.11;0.10;1.24
2.144999999999998;708.2652962247466;2.6141240233758527;52.44;46.75;0.07;1.24
2.1779999999999977;695.9321642765877;2.616945179027946;41.34;46.21;0.10;1.24
2.2109999999999976;697.6437583469801;2.749546952747871;42.88;45.85;0.11;1.24
2.2439999999999976;688.9009894853212;3.326561847890983;35.01;44.72;0.16;1.24
2.2769999999999975;699.5241597128619;2.397437864494624;44.57;44.62;0.16;1.24
2.3099999999999974;696.987747246185;3.8162893040471184;42.29;44.33;0.17;1.24
2.3429999999999973;699.1461305347126;2.9058864210743565;44.23;44.24;0.17;1.24
2.3759999999999972;701.1895477704711;3.158458025281433;46.07;44.36;0.16;1.24
2.408999999999997;689.7158520661742;2.599747460933516;35.74;43.40;0.20;1.24
2.441999999999997;702.1519303357412;2.671641566952155;46.94;43.65;0.18;1.24
2.474999999999997;700.6139264682917;2.905689472955889;45.55;43.76;0.18;1.24
2.507999999999997;703.5164019312739;3.0010311347107437;48.16;44.14;0.16;1.24
2.540999999999997;704.9491481830137;2.9036701195648824;49.45;44.63;0.13;1.24
2.5739999999999967;700.8797816629611;3.807239111801841;45.79;44.73;0.13;1.24
2.6069999999999967;694.0219699563299;2.9563477728280465;39.62;44.18;0.15;1.24
2.6399999999999966;695.570939185562;2.468211259017189;41.01;43.80;0.16;1.24
2.6729999999999965;699.6671026195145;3.231650941519691;44.70;43.83;0.16;1.24
2.7059999999999964;701.6359281751111;2.3759348690865303;46.47;44.03;0.15;1.24
2.7389999999999963;702.7682828753137;3.1917657197210976;47.49;44.35;0.13;1.24
2.7719999999999962;715.3776006155892;2.9596047045797595;58.84;45.81;0.07;1.24
2.804999999999996;701.254825323368;2.486673094495179;46.13;45.87;0.06;1.24
2.837999999999996;692.3745859604225;2.9639401191398935;38.14;45.11;0.10;1.24
2.870999999999996;695.7586344753208;2.7295999443187196;41.18;44.70;0.12;1.24
2.903999999999996;700.6400471606844;3.3324684118582386;45.58;44.77;0.11;1.24
2.936999999999996;693.7929609313022;3.938362485412762;39.41;44.22;0.14;1.24
2.9699999999999958;706.8069548383703;2.8568474473644274;51.13;44.89;0.11;1.24
3.0029999999999957;709.4056350734548;3.5356345521760972;53.47;45.78;0.07;1.24
3.0359999999999956;704.4580730396813;3.008610477138473;49.01;46.15;0.05;1.24
3.0689999999999955;696.7859147238689;3.1749503854031462;42.11;45.78;0.07;1.24
3.1019999999999954;704.6251207631939;2.5277201102728593;49.16;46.15;0.06;1.24
3.1349999999999953;704.3174773523903;2.8084839041549876;48.89;46.47;0.04;1.24
3.1679999999999953;697.4588125015777;2.9804141885852884;42.71;46.14;0.06;1.24
3.200999999999995;707.9429821657618;2.4020621146254824;52.15;46.78;0.03;1.24
3.233999999999995;708.4511086753873;2.5924680998902114;52.61;47.44;0.01;1.24
3.266999999999995;698.3459282026727;1.8373989656887206;43.51;47.10;0.02;1.24
3.299999999999995;690.5937207190794;3.0106115261692112;36.53;46.07;0.07;1.24
3.332999999999995;706.6794248715732;2.5315717225875143;51.01;46.59;0.05;1.24
3.3659999999999948;691.5683301730431;2.7380004954111046;37.41;45.67;0.09;1.24
3.3989999999999947;704.5566065228676;3.071177209861057;49.10;46.02;0.08;1.24
3.4319999999999946;698.0089155470382;3.758100832467972;43.21;45.76;0.09;1.24
3.4649999999999945;709.0244625720866;2.2563656421149174;53.12;46.51;0.06;1.24
3.4979999999999944;712.1117768658521;2.920803383709642;55.90;47.51;0.01;1.24
3.5309999999999944;702.0120739252529;2.7335108150340592;46.81;47.52;0.02;1.24
3.5639999999999943;700.8342125889883;3.314875398551531;45.75;47.41;0.03;1.24
3.596999999999994;705.5227048262595;4.151735596551445;49.97;47.76;0.02;1.24
3.629999999999994;710.2708835233816;2.149765103672092;54.24;48.50;-0.01;1.24
3.662999999999994;696.134028574939;3.2958525063979787;41.52;47.89;0.02;1.24
3.695999999999994;703.8569833114199;3.473575372047786;48.47;48.03;0.02;1.24
3.728999999999994;697.8643750709192;2.917784093490722;43.08;47.59;0.04;1.24
3.761999999999994;711.1995044129169;3.6112647835024685;55.08;48.43;0.01;1.24
3.7949999999999937;686.9988452572569;4.092827712648466;33.30;46.97;0.07;1.24
3.8279999999999936;698.1138504138869;2.6185724261328254;43.30;46.61;0.09;1.24
3.8609999999999935;707.5056772987986;2.8426243290383293;51.76;47.14;0.07;1.24
3.8939999999999935;697.496190301324;3.527803108173479;42.75;46.72;0.09;1.24
3.9269999999999934;698.5589603789363;3.6322374166180067;43.70;46.42;0.10;1.24
3.9599999999999933;693.9396826938447;3.6909189234048427;39.55;45.72;0.13;1.24
3.992999999999993;714.0281619951023;3.000137768618115;57.63;46.91;0.08;1.24
4.025999999999994;704.3834839771336;2.9464884504255204;48.95;47.14;0.07;1.24
4.058999999999994;698.6462101441759;2.9130628063592767;43.78;46.82;0.08;1.24
4.091999999999994;692.6090243074898;2.9162529242514186;38.35;45.96;0.12;1.24
4.124999999999995;698.5899586810881;2.069624000547164;43.73;45.68;0.13;1.24
4.157999999999995;702.356779111214;2.2916933649001634;47.12;45.78;0.13;1.24
4.190999999999995;696.2872212450203;2.707751760446357;41.66;45.31;0.14;1.24
4.223999999999996;697.9920258409006;2.0974851909096293;43.19;45.03;0.15;1.24
4.256999999999996;688.6765623913002;2.512912366553457;34.81;43.90;0.20;1.24
4.2899999999999965;708.6572505009977;2.665307288051026;52.79;44.71;0.16;1.24
4.322999999999997;692.9653006003347;3.098607480319139;38.67;44.02;0.19;1.24
4.355999999999997;704.0704401478276;3.3045752376841024;48.66;44.41;0.16;1.24
4.388999999999998;703.3303259773573;3.3929330005605087;48.00;44.72;0.15;1.24
4.421999999999998;708.7904441306392;1.8888903937409844;52.91;45.50;0.11;1.24
4.454999999999998;704.3416213758385;3.727841884843753;48.91;45.85;0.10;1.24
4.487999999999999;697.6233927727926;4.01250482169272;42.86;45.57;0.11;1.24
4.520999999999999;704.4795582771787;3.2762672460304225;49.03;45.92;0.09;1.24
4.553999999999999;693.3014853666843;2.1165988055564773;38.97;45.20;0.12;1.24
4.587;702.4614648763904;2.17840444900461;47.22;45.36;0.11;1.24
4.62;688.8274325200656;2.685129163359845;34.94;44.26;0.16;1.24
4.6530000000000005;689.0594528751343;2.7041672097932254;35.15;43.25;0.20;1.24
4.686000000000001;697.8440020200618;2.736653332861487;43.06;43.11;0.20;1.24
4.719000000000001;695.5525872623962;2.996357625446405;41.00;42.79;0.21;1.24
4.752000000000002;701.4349361646084;2.799712281350414;46.29;43.03;0.20;1.24
4.785000000000002;692.540133327898;2.778878053363928;38.29;42.44;0.22;1.24
4.818000000000002;695.2168913498053;2.9379806840251734;40.70;42.14;0.22;1.24
4.851000000000003;692.049602437676;3.285656196058595;37.84;41.57;0.24;1.24
4.884000000000003;702.6644210285394;3.059708399646137;47.40;42.03;0.22;1.24
4.917000000000003;702.108505624508;2.360701212139696;46.90;42.41;0.19;1.24
4.950000000000004;696.2050374037154;3.3570388432071545;41.58;42.24;0.20;1.24
4.983000000000004;702.5577404919627;2.910684896325505;47.30;42.67;0.17;1.24
5.0160000000000045;698.7781607749788;3.4394199258323237;43.90;42.73;0.17;1.24
5.049000000000005;696.7652322946788;3.742262480305835;42.09;42.62;0.17;1.24
5.082000000000005;704.1553754379381;3.2290771332755774;48.74;43.19;0.14;1.24
5.1150000000000055;698.6371605214574;4.154474711966834;43.77;43.23;0.14;1.24
5.148000000000006;695.6410304296891;3.254137595734662;41.08;42.98;0.15;1.24
5.181000000000006;698.2552556213637;3.1277445506157675;43.43;42.99;0.15;1.24
5.214000000000007;695.8121714697662;2.00041431554891;41.23;42.75;0.15;1.24
5.247000000000007;695.2516932998965;2.8922835823114696;40.73;42.48;0.16;1.24
5.280000000000007;701.2117933744585;3.321169803523141;46.09;42.80;0.15;1.24
5.313000000000008;708.8876783998123;2.5445578376702502;53.00;43.80;0.10;1.24
5.346000000000008;713.0242987556092;1.955714374150857;56.72;45.12;0.04;1.24
5.379000000000008;692.8455983515564;3.6874357116201;38.56;44.51;0.07;1.24
5.412000000000009;689.7811040810897;2.727106892158738;35.80;43.63;0.11;1.24
5.445000000000009;701.100823601317;3.6815586213557943;45.99;43.87;0.10;1.24
5.4780000000000095;692.7023589476784;3.451886023191322;38.43;43.32;0.13;1.24
5.51100000000001;703.9423396809555;2.7011527672268945;48.55;43.82;0.10;1.24
5.54400000000001;701.1928721672895;2.9444605002791238;46.07;44.05;0.09;1.24
5.577000000000011;696.201372935943;3.6237927286699207;41.58;43.81;0.10;1.24
5.610000000000011;692.4231135178454;3.108840227285754;38.18;43.23;0.13;1.24
5.643000000000011;694.6123376138064;2.437599491681165;40.15;42.87;0.14;1.24
5.676000000000012;700.4650058775231;2.9727356977654176;45.42;43.09;0.13;1.24
5.709000000000012;701.5872634049992;2.847353963866905;46.43;43.40;0.11;1.24
5.742000000000012;689.4067775434681;2.1441102079621377;35.47;42.55;0.15;1.24
5.775000000000013;688.7023399147951;1.897672436280981;34.83;41.68;0.18;1.24
5.808000000000013;708.5182984995146;2.5843780688899036;52.67;42.71;0.13;1.24
5.8410000000000135;700.7697980050514;2.864344283694873;45.69;42.98;0.12;1.24
5.874000000000014;706.6520384717846;3.090537639111185;50.99;43.78;0.08;1.24
5.907000000000014;702.5754774681266;3.4750959979144826;47.32;44.17;0.07;1.24
5.940000000000015;695.358767098243;2.6880477383813566;40.82;43.85;0.08;1.24
5.973000000000015;708.2186617647152;2.98406466265241;52.40;44.74;0.05;1.24
6.006000000000015;703.1077351340379;3.4825937827705666;47.80;45.12;0.03;1.24
6.039000000000016;690.6209184020671;2.5684182797654724;36.56;44.29;0.07;1.24
6.072000000000016;699.3760828941706;2.806561400702708;44.44;44.33;0.07;1.24
6.105000000000016;700.7545656679741;3.480451129953802;45.68;44.50;0.06;1.24
6.138000000000017;694.9396889051292;2.399934237182715;40.45;44.10;0.08;1.24
6.171000000000017;697.3735526765172;3.2281399743210124;42.64;43.96;0.09;1.24
6.2040000000000175;687.0211721204834;3.4609754421482517;33.32;42.88;0.14;1.24
6.237000000000018;700.9593225061298;2.8700599611000546;45.86;43.14;0.12;1.24
6.270000000000018;690.7988685334045;3.421037273274486;36.72;42.45;0.15;1.24
6.303000000000019;700.418379234972;3.5841099064775905;45.38;42.71;0.14;1.24
6.336000000000019;703.8015973712005;3.0562428712493075;48.42;43.26;0.11;1.24
6.369000000000019;692.8183300327197;3.1607590795508957;38.54;42.76;0.13;1.24
6.40200000000002;702.5167257523173;3.2174878590513862;47.27;43.19;0.11;1.24
6.43500000000002;696.4760696616723;3.242164262904838;41.83;43.04;0.12;1.24
6.46800000000002;699.7259172724065;3.666149068672282;44.75;43.21;0.11;1.24
6.501000000000021;710.7755148959478;2.1999888616818377;54.70;44.37;0.06;1.24
6.534000000000021;693.4883969290631;3.3682465080012687;39.14;43.88;0.08;1.24
6.5670000000000215;693.0563702025603;2.6476953405440677;38.75;43.36;0.11;1.24
6.600000000000022;697.5160612892705;3.27795493849873;42.76;43.29;0.11;1.24
6.633000000000022;701.3322449140029;2.9453498857946117;46.20;43.58;0.10;1.24
6.666000000000023;703.7284632420706;2.8337783622650647;48.36;44.07;0.08;1.24
6.699000000000023;699.8530931666749;3.392075018398957;44.87;44.18;0.07;1.24
6.732000000000023;701.4402461943796;2.9601272918021446;46.30;44.42;0.06;1.24
6.765000000000024;699.2003133499774;2.5370967729190324;44.28;44.43;0.06;1.24
6.798000000000024;697.757284598919;2.749077688070222;42.98;44.31;0.07;1.24
6.831000000000024;704.2056430110282;2.7262147071996563;48.79;44.79;0.05;1.24
6.864000000000025;696.9465774720312;2.8849126792109447;42.25;44.57;0.06;1.24
6.897000000000025;692.2957719812462;2.2855849530214933;38.07;43.92;0.09;1.24
6.9300000000000255;708.1379395602892;3.3787579273806285;52.32;44.80;0.05;1.24
6.963000000000026;700.8257245177568;3.5046949704713746;45.74;44.94;0.05;1.24
6.996000000000026;690.5697222769659;3.9701129917158253;36.51;44.13;0.09;1.24
7.029000000000027;691.1913494403389;3.0199693054982584;37.07;43.41;0.12;1.24
7.062000000000027;702.4988395426875;2.386828392172212;47.25;43.78;0.10;1.24
7.095000000000027;705.1904443520709;2.8714472647624287;49.67;44.37;0.07;1.24
7.128000000000028;703.6399473011719;2.89683234940688;48.28;44.80;0.06;1.24
7.161000000000028;696.8050148495937;3.19281045999021;42.12;44.56;0.07;1.24
7.194000000000028;706.491313227243;3.2867011329892586;50.84;45.24;0.04;1.24
7.227000000000029;695.559773067768;2.591205358729159;41.00;44.85;0.06;1.24
7.260000000000029;702.7136069101869;3.9493497595519234;47.44;45.17;0.05;1.24
7.2930000000000295;696.4194869314532;2.7466325188902765;41.78;44.86;0.06;1.24
7.32600000000003;697.7470019313158;3.080228122794728;42.97;44.70;0.07;1.24
7.35900000000003;704.7738456573342;2.831001890033663;49.30;45.19;0.05;1.24
7.3920000000000305;697.8132765206535;2.9761991023946526;43.03;45.01;0.06;1.24
7.425000000000031;704.1826887255108;2.719021649829011;48.76;45.42;0.05;1.24
7.458000000000031;704.4531152155313;1.7236325819995726;49.01;45.82;0.03;1.24
7.491000000000032;697.6273354230287;3.511094211488298;42.86;45.58;0.04;1.24
7.524000000000032;697.3655572766681;3.184353680162974;42.63;45.33;0.06;1.24
7.557000000000032;688.0548179704815;3.1138588337881434;34.25;44.22;0.11;1.24
7.590000000000033;703.2727320265006;2.8895389274665484;47.95;44.59;0.09;1.24
7.623000000000033;700.9507857752374;3.453882337084426;45.86;44.73;0.08;1.24
7.6560000000000334;705.2186975512844;2.7885582987244817;49.70;45.25;0.06;1.24
7.689000000000034;701.8792616816364;2.102291034726248;46.69;45.41;0.06;1.24
7.722000000000034;701.2371582987126;2.7765523049499583;46.11;45.52;0.05;1.24
7.7550000000000345;703.4435481603746;1.9904876340398527;48.10;45.81;0.04;1.24
7.788000000000035;703.4497295374912;3.3673166533067262;48.10;46.10;0.03;1.24
7.821000000000035;708.9630571997044;3.0327857546108876;53.07;46.88;0.00;1.24
7.854000000000036;698.615440458143;2.5266845855359277;43.75;46.64;0.01;1.24
7.887000000000036;700.2491405500576;3.6726325072081916;45.22;46.58;0.02;1.24
7.920000000000036;703.9856440400928;2.695423493880793;48.59;46.85;0.01;1.24
7.953000000000037;702.0160496427833;2.749628910354485;46.81;46.92;0.01;1.24
7.986000000000037;695.6347299576563;2.981103328793667;41.07;46.40;0.04;1.24
8.019000000000037;706.9689529498318;2.7240249865768007;51.27;46.94;0.02;1.24
8.052000000000037;702.9079259735051;3.17876003867936;47.62;47.09;0.02;1.24
8.085000000000036;690.2526052361388;3.044812255115668;36.23;46.04;0.06;1.24
8.118000000000036;701.7091863920645;2.245631044903425;46.54;46.10;0.06;1.24
8.151000000000035;692.8278755173856;2.5963519037494316;38.55;45.34;0.10;1.24
8.184000000000035;697.9075965340762;2.522718615864821;43.12;45.09;0.11;1.24
8.217000000000034;698.4694801570969;3.258639073310348;43.62;44.93;0.11;1.24
8.250000000000034;705.4505537661596;3.3687114747391247;49.91;45.42;0.09;1.24
8.283000000000033;699.7964254859372;3.0217809820175936;44.82;45.36;0.09;1.24
8.316000000000033;696.712673889059;3.357060000062884;42.04;45.03;0.11;1.24
8.349000000000032;708.9670742907551;2.887922416264437;53.07;45.84;0.07;1.24
8.382000000000032;690.650413647023;4.293910881102917;36.59;44.93;0.11;1.24
8.415000000000031;702.6194770823959;2.851478556617571;47.36;45.16;0.10;1.24
8.44800000000003;704.1895795347746;2.4602214888665435;48.77;45.52;0.09;1.24
8.48100000000003;687.1153262757294;3.069205733104967;33.40;44.28;0.14;1.24
8.51400000000003;693.6199262112841;2.539003978039563;39.26;43.70;0.16;1.24
8.547000000000029;702.4926010579744;3.398787353878956;47.24;44.01;0.15;1.24
8.580000000000028;698.5868682195095;2.938472678657878;43.73;43.92;0.15;1.24
8.613000000000028;705.4264360969701;2.749678786689278;49.88;44.48;0.12;1.24
8.646000000000027;702.3592080020843;4.042072095365918;47.12;44.75;0.11;1.24
8.679000000000027;696.4735020788253;3.1736696613318087;41.83;44.44;0.12;1.24
8.712000000000026;699.0886050470378;2.058068962930771;44.18;44.38;0.12;1.24
8.745000000000026;697.914347054936;3.81829702036496;43.12;44.23;0.13;1.24
8.778000000000025;699.3223121299146;3.537065156336072;44.39;44.23;0.13;1.24
8.811000000000025;693.9898374680529;3.2171146019244574;39.59;43.72;0.15;1.24
8.844000000000024;701.7097188439047;2.8284631811410477;46.54;43.96;0.14;1.24
8.877000000000024;691.5303626736577;2.4388018902751565;37.38;43.24;0.17;1.24
8.910000000000023;700.5933595293196;3.3032767937291996;45.53;43.41;0.16;1.24
8.943000000000023;699.2552465630437;3.7612805711948383;44.33;43.46;0.15;1.24
8.976000000000022;697.3435296198711;2.6946477002279563;42.61;43.32;0.15;1.24
9.009000000000022;702.1498103234017;2.7361107255492594;46.93;43.63;0.14;1.24
9.042000000000021;708.123046866403;3.1512547181825523;52.31;44.49;0.10;1.24
9.07500000000002;699.081435503522;3.680292478980014;44.17;44.47;0.10;1.24
9.10800000000002;710.2791827600557;1.7714977104366436;54.25;45.46;0.06;1.24
9.14100000000002;699.276105621924;3.0192502599923086;44.35;45.39;0.06;1.24
9.174000000000019;701.5152764967689;2.6534214691208606;46.36;45.52;0.06;1.24
9.207000000000019;692.9506689934698;2.9107244954428686;38.66;44.85;0.09;1.24
9.240000000000018;710.4098473813959;2.4004094648185728;54.37;45.83;0.05;1.24
9.273000000000017;701.4709694629018;3.3977924213844926;46.32;45.94;0.04;1.24
9.306000000000017;692.8234883401653;3.047001894634926;38.54;45.23;0.08;1.24
9.339000000000016;694.7741502837031;2.6608017971338356;40.30;44.73;0.10;1.24
9.372000000000016;702.4281991687807;2.68453365738647;47.19;44.97;0.09;1.24
9.405000000000015;706.256472520082;3.4183648551901427;50.63;45.57;0.06;1.24
9.438000000000015;698.6388121614307;3.4901219900817217;43.77;45.42;0.07;1.24
9.471000000000014;713.227013344856;2.8511411009078;56.90;46.63;0.02;1.24
9.504000000000014;696.1747799797115;3.2588464878409718;41.56;46.19;0.04;1.24
9.537000000000013;705.8666184959153;3.246603338953028;50.28;46.67;0.02;1.24
9.570000000000013;710.7322311578791;2.555874339829036;54.66;47.56;-0.01;1.24
9.603000000000012;695.4168664983087;2.8828338982542263;40.88;46.97;0.02;1.24
9.636000000000012;707.4384276664902;3.6092495927660226;51.69;47.54;0.00;1.24
9.669000000000011;704.6188211878219;2.922460495531827;49.16;47.80;-0.01;1.24
9.70200000000001;700.4506680913802;3.678632162411683;45.41;47.67;0.00;1.24
9.73500000000001;697.3244954565984;2.8686319091459884;42.59;47.23;0.03;1.24
9.76800000000001;704.2612350648601;3.14912251286311;48.84;47.47;0.02;1.24
9.801000000000009;702.0075348090885;2.7132082838570284;46.81;47.47;0.02;1.24
9.834000000000009;697.1334707306032;3.5638103360532862;42.42;47.02;0.05;1.24
9.867000000000008;700.958854049433;2.164829181849477;45.86;46.93;0.05;1.24
9.900000000000007;699.651253141699;3.694118354124651;44.69;46.75;0.06;1.24
9.933000000000007;708.1802498167792;2.7196850238384074;52.36;47.36;0.04;1.24
9.966000000000006;693.2977824669223;3.3548761657589843;38.97;46.55;0.07;1.24
9.999000000000006;693.4982552258509;4.246277663535565;39.15;45.83;0.11;1.24
10.032000000000005;694.9468867264621;2.740969245482081;40.45;45.25;0.13;1.24
10.065000000000005;710.867715419752;102.52571304856697;54.78;47.88;0.13;1.24
10.098000000000004;704.6681778534105;99.90134208689003;49.20;49.90;0.16;1.24
10.131000000000004;709.9629548263415;99.50555316731642;53.97;52.37;0.17;1.24
10.164000000000003;716.7733678268671;97.74791814340672;60.10;55.34;0.16;1.24
10.197000000000003;714.8847530350888;95.28008599777415;58.40;57.91;0.17;1.24
10.230000000000002;718.5512977044551;91.41847299851838;61.70;60.58;0.17;1.24
10.263000000000002;719.722237999946;86.40505197714359;62.75;63.05;0.18;1.24
10.296000000000001;727.6481135466582;81.51694211561227;69.88;65.95;0.16;1.24
