time;Flex6;GyroY;angle;filteredAngle;Offset;P
20.559000000000083;705.8743657271499;3.307949146782841;50.29;51.52;-0.03;1.24
20.592000000000084;713.7044068530206;3.8264569364476695;57.33;52.27;-0.05;1.24
20.625000000000085;705.7736240647703;2.571385775529606;50.20;52.22;-0.04;1.24
20.658000000000087;705.452079918373;2.9842826401644635;49.91;52.12;-0.03;1.24
20.691000000000088;702.1639661374733;2.972198200885256;46.95;51.72;-0.01;1.24
20.72400000000009;695.0258818510916;3.1490339132531817;40.52;50.67;0.04;1.24
20.75700000000009;709.3143673104981;3.0666336712436886;53.38;51.00;0.03;1.24
20.79000000000009;701.1048585683903;3.659762043295225;45.99;50.56;0.05;1.24
20.823000000000093;715.5566218937953;3.7503788713437327;59.00;51.49;0.01;1.24
20.856000000000094;707.4121072208661;3.4569487687337968;51.67;51.60;0.01;1.24
20.889000000000095;702.6118004409527;2.3681732468413568;47.35;51.23;0.03;1.24
20.922000000000097;700.1734810330066;2.4095798020948607;45.16;50.65;0.06;1.24
20.955000000000098;696.3838489629288;2.337801164150166;41.75;49.75;0.10;1.24
20.9880000000001;699.7488978625798;2.5645706789854703;44.77;49.22;0.12;1.24
21.0210000000001;700.118562181658;4.346569105810543;45.11;48.78;0.14;1.24
21.0540000000001;709.1112091584226;3.1957816460373856;53.20;49.19;0.12;1.24
21.087000000000103;692.4547001369243;3.3843735997997246;38.21;48.04;0.17;1.24
21.120000000000104;691.8330802780717;2.662070153064681;37.65;46.88;0.22;1.24
21.153000000000105;703.5754572835773;3.3459596105442895;48.22;46.90;0.21;1.24
21.186000000000107;711.9118157084;3.9713120507446478;55.72;47.71;0.17;1.24
21.219000000000108;712.2088397399625;3.435410996846402;55.99;48.51;0.13;1.24
21.25200000000011;717.4838663591746;3.845795631680187;60.74;49.76;0.08;1.24
21.28500000000011;702.6784526096948;3.6147513752434004;47.41;49.55;0.09;1.24
21.31800000000011;707.5969927706748;2.873014287441159;51.84;49.81;0.08;1.24
21.351000000000113;707.9097387858807;2.879289227084127;52.12;50.07;0.07;1.24
21.384000000000114;703.7928282729897;3.7501496241803425;48.41;49.94;0.08;1.24
21.417000000000115;707.1078392062686;3.458744004513938;51.40;50.13;0.07;1.24
21.450000000000117;709.8762635003538;3.9435570948274954;53.89;50.56;0.05;1.24
21.483000000000118;702.1943329544943;3.2474027923066586;46.97;50.25;0.07;1.24
21.51600000000012;707.8479598434933;1.7772504950260408;52.06;50.45;0.06;1.24
21.54900000000012;700.4116150845018;2.9096424235104994;45.37;49.96;0.08;1.24
21.58200000000012;696.7346472977653;3.2460597533941566;42.06;49.15;0.12;1.24
21.615000000000123;704.4829118958669;3.0733198919011646;49.03;49.12;0.12;1.24
21.648000000000124;705.0413234438091;3.883605123428788;49.54;49.15;0.12;1.24
21.681000000000125;704.8334241160961;3.2678603829941126;49.35;49.16;0.12;1.24
21.714000000000127;705.8918524183797;3.39465841918431;50.30;49.26;0.11;1.24
21.747000000000128;704.3521649092537;3.572315352183018;48.92;49.22;0.11;1.24
21.78000000000013;705.0046493765769;2.9408393207842103;49.50;49.24;0.11;1.24
21.81300000000013;697.8641386326756;3.220064929788372;43.08;48.59;0.14;1.24
21.84600000000013;709.6855636211573;2.1851909125424767;53.72;49.07;0.12;1.24
21.879000000000133;700.0330142641526;3.415127205149058;45.03;48.64;0.13;1.24
21.912000000000134;693.7060638033915;2.1645044136402563;39.34;47.63;0.18;1.24
21.945000000000135;704.8715123552831;2.289857697051443;49.38;47.71;0.17;1.24
21.978000000000137;701.2122484498237;2.680828894835182;46.09;47.47;0.17;1.24
22.011000000000138;700.7726775969845;3.5503198000875704;45.70;47.21;0.18;1.24
22.04400000000014;705.5657184116844;4.518679744629256;50.01;47.44;0.17;1.24
22.07700000000014;689.9954307835566;3.0182751980229754;36.00;46.19;0.22;1.24
22.11000000000014;701.1679940530087;2.916142606375504;46.05;46.06;0.22;1.24
22.143000000000143;700.918043674767;3.7452728782991094;45.83;45.93;0.22;1.24
22.176000000000144;700.7709424918334;2.4989666825067216;45.69;45.78;0.22;1.24
22.209000000000145;706.9966032301779;3.0624359464053836;51.30;46.23;0.20;1.24
22.242000000000147;700.1692935093058;1.8636852597418725;45.15;46.01;0.20;1.24
22.275000000000148;702.2833439572214;2.2882138756433505;47.05;46.00;0.20;1.24
22.30800000000015;694.3419445953928;2.756230116873209;39.91;45.27;0.22;1.24
22.34100000000015;709.8786155735555;3.6045312463048695;53.89;46.05;0.18;1.24
22.37400000000015;703.7896268916645;2.879990143727235;48.41;46.21;0.17;1.24
22.407000000000153;710.3219673980718;2.9837137474941673;54.29;46.98;0.14;1.24
22.440000000000154;700.3728935245431;3.51762298637541;45.34;46.78;0.14;1.24
22.473000000000155;700.5842235343887;2.851968521599734;45.53;46.61;0.15;1.24
22.506000000000157;698.9610354135218;3.248406489903419;44.06;46.31;0.16;1.24
22.539000000000158;702.4746464071836;3.453324460145814;47.23;46.35;0.16;1.24
22.57200000000016;697.7891307955466;2.4695037559230837;43.01;45.95;0.17;1.24
22.60500000000016;700.4182619347364;3.2201816120796707;45.38;45.82;0.17;1.24
22.63800000000016;712.689108653467;3.627639199681783;56.42;46.86;0.12;1.24
22.671000000000163;698.3852939655103;3.287928886311251;43.55;46.50;0.14;1.24
22.704000000000164;706.541686065598;3.3826948090635978;50.89;46.92;0.12;1.24
22.737000000000165;691.6699812417768;3.3044367194175948;37.50;45.94;0.16;1.24
22.770000000000167;696.3743867830427;3.2499791087664387;41.74;45.45;0.18;1.24
22.803000000000168;708.7979773448474;2.9943379280802165;52.92;46.14;0.15;1.24
22.83600000000017;711.7176904984228;3.068864245739512;55.55;47.07;0.10;1.24
22.86900000000017;707.7844834544936;2.686802872803551;52.01;47.58;0.08;1.24
22.90200000000017;708.6066447544778;1.9493882094495507;52.75;48.12;0.06;1.24
22.935000000000173;707.5249095590233;2.544533393132459;51.77;48.53;0.04;1.24
22.968000000000174;699.0657802160151;2.1999910096101156;44.16;48.12;0.06;1.24
23.001000000000175;699.2582254732218;3.986226222090414;44.33;47.78;0.08;1.24
23.034000000000177;694.8903661947278;2.885087518110948;40.40;47.03;0.11;1.24
23.067000000000178;712.3086696491811;3.2633072779759904;56.08;47.95;0.07;1.24
23.10000000000018;711.8226321637597;2.974219720971367;55.64;48.77;0.04;1.24
23.13300000000018;713.2202158530782;3.15986689753848;56.90;49.67;0.00;1.24
23.16600000000018;715.1415014210611;2.1089635506232427;58.63;50.68;-0.04;1.24
23.199000000000183;700.3300739008167;2.9118066372629836;45.30;50.26;-0.02;1.24
23.232000000000184;709.2021558883891;2.7803045774933697;53.28;50.67;-0.03;1.24
23.265000000000185;705.8281208154427;3.2410638572435198;50.25;50.75;-0.03;1.24
23.298000000000187;706.1233950535964;2.3225329033760063;50.51;50.83;-0.02;1.24
23.331000000000188;708.1667142631409;3.841883909712139;52.35;51.12;-0.03;1.24
23.36400000000019;692.9187753947001;2.8802122066691984;38.63;49.95;0.03;1.24
23.39700000000019;714.3357248164348;3.0313599275348895;57.90;50.83;-0.01;1.24
23.43000000000019;706.6830210375693;3.0756698830378677;51.01;50.95;-0.01;1.24
23.463000000000193;703.4955103198614;3.4042933763703975;48.15;50.76;0.00;1.24
23.496000000000194;707.794913098896;3.186132744349914;52.02;50.98;0.00;1.24
23.529000000000195;692.640563001018;2.4270213116444888;38.38;49.76;0.05;1.24
23.562000000000197;708.9009215815657;3.1336136577684535;53.01;50.13;0.04;1.24
23.595000000000198;709.4005986704985;3.8324065123263544;53.46;50.54;0.03;1.24
23.6280000000002;707.1960078969063;3.146738974479933;51.48;50.70;0.02;1.24
23.6610000000002;709.0358981949697;3.0951187607855637;53.13;51.02;0.01;1.24
23.6940000000002;706.8084483050645;3.052384149815069;51.13;51.12;0.01;1.24
23.727000000000203;711.9767194439296;2.4519862872596945;55.78;51.67;-0.01;1.24
23.760000000000204;701.9466867919344;3.5552135560413327;46.75;51.27;0.01;1.24
23.793000000000205;700.5714143986816;2.2228824074765807;45.51;50.74;0.04;1.24
23.826000000000207;697.8234262687831;2.7035165468823488;43.04;49.99;0.07;1.24
23.859000000000208;712.7935432812924;2.7428027813249125;56.51;50.67;0.05;1.24
23.89200000000021;695.8090994982207;2.627507415328161;41.23;49.73;0.09;1.24
23.92500000000021;698.1280201988112;1.9389617327405233;43.32;49.05;0.12;1.24
23.95800000000021;689.3253471652472;3.284395368692029;35.39;47.61;0.18;1.24
23.991000000000213;700.5334573225907;2.7309877699525735;45.48;47.29;0.19;1.24
24.024000000000214;704.5853972606252;3.1334524401904322;49.13;47.39;0.18;1.24
24.057000000000215;699.2479625408971;2.64872280975871;44.32;46.98;0.19;1.24
24.090000000000217;701.1723134310176;3.2705708944134675;46.06;46.79;0.20;1.24
24.123000000000218;707.546405058184;3.22732064126097;51.79;47.21;0.17;1.24
24.15600000000022;705.4733655999898;3.904281216970162;49.93;47.43;0.16;1.24
24.18900000000022;711.7517070028522;2.881786120418355;55.58;48.21;0.12;1.24
24.22200000000022;696.3551776771568;2.6308394881069437;41.72;47.51;0.15;1.24
24.255000000000223;704.7192490585338;3.002886094957304;49.25;47.64;0.15;1.24
24.288000000000224;708.7400661498601;3.495159172546893;52.87;48.14;0.12;1.24
24.321000000000225;706.4335647309392;2.9081226046869557;50.79;48.39;0.11;1.24
24.354000000000227;703.9524789433557;2.4960297370607663;48.56;48.39;0.11;1.24
24.387000000000228;709.8995020602742;2.877880726574694;53.91;48.95;0.08;1.24
24.42000000000023;696.7461620083267;2.740319186069578;42.07;48.25;0.11;1.24
24.45300000000023;701.559493393008;3.1091594468988064;46.40;48.05;0.12;1.24
24.48600000000023;704.3161506927923;3.1183267481371977;48.88;48.11;0.12;1.24
24.519000000000233;703.3861548456728;2.42344667191497;48.05;48.07;0.12;1.24
24.552000000000234;701.889639764079;2.0836919386014063;46.70;47.89;0.12;1.24
24.585000000000235;701.6046302681626;2.5830521906599087;46.44;47.70;0.13;1.24
24.618000000000237;695.9496992853188;3.1971115472855454;41.35;47.01;0.16;1.24
24.651000000000238;703.7272703738811;3.6738875343969735;48.35;47.10;0.15;1.24
24.68400000000024;696.9666789708824;2.835972828837884;42.27;46.54;0.17;1.24
24.71700000000024;702.1819510591938;3.040809163024993;46.96;46.51;0.17;1.24
24.75000000000024;708.0953150741443;3.2418116741964167;52.29;47.03;0.15;1.24
24.783000000000243;701.4572796976222;2.3165195330175345;46.31;46.90;0.15;1.24
24.816000000000244;708.3935585529728;3.8205378509865264;52.55;47.45;0.12;1.24
24.849000000000245;710.7882285010318;2.4607906197247953;54.71;48.17;0.09;1.24
24.882000000000247;707.7839117825697;3.9710872663404473;52.01;48.59;0.07;1.24
24.915000000000248;699.0537753928564;2.51010428552713;44.15;48.15;0.09;1.24
24.94800000000025;702.0615786227531;2.8716554394753055;46.86;48.02;0.10;1.24
24.98100000000025;703.8984260004364;3.201068636692466;48.51;48.07;0.10;1.24
25.01400000000025;699.9224716931241;2.147733886402465;44.93;47.73;0.11;1.24
25.047000000000253;702.3886554010817;3.2474118558558436;47.15;47.66;0.11;1.24
25.080000000000254;705.1822326906655;2.520006487938069;49.66;47.84;0.10;1.24
25.113000000000255;703.8329420984516;2.3558599844359995;48.45;47.89;0.10;1.24
25.146000000000257;707.5993564452576;2.9119015661734577;51.84;48.28;0.08;1.24
25.179000000000258;706.9998732780565;3.4410981209724287;51.30;48.61;0.07;1.24
25.21200000000026;710.3968821364755;2.8122267260988325;54.36;49.23;0.04;1.24
25.24500000000026;703.1096424099964;2.6843494945363444;47.80;49.13;0.05;1.24
25.27800000000026;700.3016629532287;3.100674506804692;45.27;48.78;0.07;1.24
25.311000000000263;702.7322013739889;4.013196361944223;47.46;48.68;0.08;1.24
25.344000000000264;715.5945432724259;3.9209738668638443;59.04;49.79;0.03;1.24
25.377000000000265;694.9946460165929;3.0059787244423477;40.50;48.90;0.07;1.24
25.410000000000267;704.2526721229261;3.259235447137091;48.83;48.92;0.07;1.24
25.443000000000268;706.5450022581924;2.8556845024297943;50.89;49.15;0.06;1.24
25.47600000000027;710.8192310731301;2.9955119948631648;54.74;49.76;0.04;1.24
25.50900000000027;706.3486236051683;2.245452362725361;50.71;49.90;0.03;1.24
25.54200000000027;698.1227950077666;3.241179515466261;43.31;49.29;0.06;1.24
25.575000000000273;709.5783018887051;2.9033406309170484;53.62;49.76;0.04;1.24
25.608000000000274;696.3559072851674;2.9397429480952026;41.72;48.98;0.08;1.24
25.641000000000275;706.5066253789265;3.282651519338579;50.86;49.19;0.07;1.24
25.674000000000277;695.6423391922979;2.5090756258615645;41.08;48.36;0.11;1.24
25.707000000000278;700.831648144397;2.861465849186743;45.75;48.07;0.12;1.24
25.74000000000028;701.1642349771189;2.8976853544649557;46.05;47.83;0.13;1.24
25.77300000000028;703.7754313349537;2.307389211566029;48.40;47.84;0.13;1.24
25.80600000000028;696.7469789862541;2.9795631075921074;42.07;47.21;0.15;1.24
25.839000000000283;700.8005026019728;2.76316915711543;45.72;46.99;0.16;1.24
25.872000000000284;703.800143043391;3.319156201332768;48.42;47.08;0.15;1.24
25.905000000000285;711.6639760483877;3.8934278853101296;55.50;47.91;0.11;1.24
25.938000000000287;706.5170749064878;2.881337760015935;50.87;48.20;0.10;1.24
25.971000000000288;700.8983820627218;3.3484613550604427;45.81;47.96;0.11;1.24
26.00400000000029;699.2389883747043;2.0009108689412534;44.32;47.55;0.13;1.24
26.03700000000029;705.0414142670464;3.1875023038508696;49.54;47.73;0.12;1.24
26.07000000000029;701.9279842593521;3.1311622611109775;46.74;47.61;0.12;1.24
26.103000000000293;699.9898132062658;2.6255579281782513;44.99;47.30;0.13;1.24
26.136000000000294;712.293323876595;3.647932741892012;56.06;48.18;0.10;1.24
26.169000000000295;702.1947624461185;2.8548664486383637;46.98;48.06;0.10;1.24
26.202000000000297;700.9564905569247;3.6265242376985887;45.86;47.84;0.11;1.24
26.235000000000298;699.1895096443815;1.905510747772807;44.27;47.44;0.13;1.24
26.2680000000003;711.8527493972442;3.347186445709643;55.67;48.27;0.09;1.24
26.3010000000003;695.0584943230393;2.494361288449702;40.55;47.47;0.12;1.24
26.3340000000003;706.2793918793097;2.8546620532401503;50.65;47.77;0.11;1.24
26.367000000000303;705.7249196660085;2.904903392710961;50.15;48.00;0.10;1.24
26.400000000000304;698.9450973476099;2.5750318769995957;44.05;47.58;0.12;1.24
26.433000000000305;704.7366010284417;2.0055130318730474;49.26;47.72;0.11;1.24
26.466000000000307;697.4743205819686;2.943878666741384;42.73;47.18;0.13;1.24
26.499000000000308;714.3920706416407;2.0115214710157354;57.95;48.24;0.08;1.24
26.53200000000031;699.4809481264106;2.6238108224254515;44.53;47.86;0.10;1.24
26.56500000000031;713.2730317519741;2.840137315895502;56.95;48.79;0.06;1.24
26.59800000000031;703.0046309558946;3.6871796568760873;47.70;48.73;0.06;1.24
26.631000000000313;698.7655653066109;2.758025215170814;43.89;48.26;0.08;1.24
26.664000000000314;694.7800956837726;2.621557702570565;40.30;47.44;0.12;1.24
26.697000000000315;697.6628846919691;3.565818290583187;42.90;46.95;0.14;1.24
26.730000000000317;712.2887139113016;3.342581338415842;56.06;47.85;0.10;1.24
26.763000000000318;703.5742582952402;3.2683409499875626;48.22;47.89;0.10;1.24
26.79600000000032;707.611782073671;3.2617933478390126;51.85;48.30;0.08;1.24
26.82900000000032;711.1313194372719;3.105546768532334;55.02;49.01;0.05;1.24
26.86200000000032;695.6970071077925;3.7044043716795114;41.13;48.26;0.09;1.24
26.895000000000323;700.4425788260845;1.5704166705862495;45.40;47.95;0.10;1.24
26.928000000000324;707.7231560549552;2.205124579258702;51.95;48.35;0.08;1.24
26.961000000000325;700.3106106839766;3.2082465509737825;45.28;48.05;0.09;1.24
26.994000000000327;707.022857875994;3.079043088876987;51.32;48.38;0.08;1.24
27.027000000000328;703.6611857131958;2.8187207385026114;48.30;48.39;0.08;1.24
27.06000000000033;702.3572459226432;3.416568069631831;47.12;48.28;0.09;1.24
27.09300000000033;701.4082003141383;3.434358103035855;46.27;48.09;0.10;1.24
27.12600000000033;708.2286186943527;3.2004606506411273;52.41;48.54;0.08;1.24
27.159000000000333;714.0375113578948;3.783195670516926;57.63;49.51;0.04;1.24
27.192000000000334;707.1677374266069;3.351846751047293;51.45;49.78;0.03;1.24
27.225000000000335;700.422161929056;3.035461606798225;45.38;49.40;0.05;1.24
27.258000000000337;714.069643591303;3.673519225086637;57.66;50.31;0.01;1.24
27.291000000000338;695.8654092608566;2.939388585101496;41.28;49.47;0.05;1.24
27.32400000000034;697.463267040925;3.568416577793182;42.72;48.83;0.08;1.24
27.35700000000034;707.8125668116292;1.9841550013861335;52.03;49.15;0.07;1.24
27.39000000000034;706.3703978663565;2.5055553072960914;50.73;49.33;0.06;1.24
27.423000000000343;702.6924583937152;3.2057834640132383;47.42;49.17;0.07;1.24
27.456000000000344;704.0275239329636;3.1386277654548143;48.62;49.14;0.07;1.24
27.489000000000345;697.4750535541905;3.094528368295044;42.73;48.50;0.10;1.24
27.522000000000347;704.6653218816265;3.2008776076443524;49.20;48.57;0.10;1.24
27.555000000000348;694.2576251495457;2.866525175458745;39.83;47.66;0.14;1.24
27.58800000000035;697.4243135897929;2.656468336440962;42.68;47.10;0.16;1.24
27.62100000000035;705.1994436596908;2.873631990417686;49.68;47.30;0.15;1.24
27.65400000000035;698.4878818742031;3.648694923604542;43.64;46.88;0.16;1.24
27.687000000000353;695.5420315509091;3.053033653099945;40.99;46.20;0.19;1.24
27.720000000000354;699.2346834866834;3.12365611584928;44.31;45.91;0.20;1.24
27.753000000000355;699.8146385110924;2.9161492581893804;44.83;45.70;0.20;1.24
27.786000000000357;702.5115747005087;2.565610033222389;47.26;45.75;0.19;1.24
27.819000000000358;700.7245048865032;2.896582490756527;45.65;45.64;0.19;1.24
27.85200000000036;702.8570666653991;3.261708162088096;47.57;45.75;0.19;1.24
27.88500000000036;704.8452279021088;1.974138427180796;49.36;46.02;0.17;1.24
27.91800000000036;706.9043803417422;2.2179764987413457;51.21;46.48;0.14;1.24
27.951000000000363;693.301020487938;2.630950870833861;38.97;45.65;0.18;1.24
27.984000000000364;695.6385293167652;2.8749926560448156;41.07;45.09;0.20;1.24
28.017000000000365;718.069214675374;2.816291028942909;61.26;46.66;0.13;1.24
28.050000000000367;699.820028373086;3.313011405950904;44.84;46.45;0.13;1.24
28.083000000000368;705.8700117171738;3.199542343922901;50.28;46.82;0.12;1.24
28.11600000000037;706.3405068794652;2.743419658288518;50.71;47.20;0.10;1.24
28.14900000000037;701.0637491298095;2.391230065261497;45.96;47.06;0.10;1.24
28.18200000000037;698.1139245636452;3.418156483314822;43.30;46.68;0.12;1.24
28.215000000000373;701.7447155163837;2.9574411960011004;46.57;46.64;0.12;1.24
28.248000000000374;700.5492784936314;3.3927140254913897;45.49;46.51;0.13;1.24
28.281000000000375;706.2697003105131;2.5920020283061347;50.64;46.90;0.11;1.24
28.314000000000377;699.077046496368;3.2411833206227905;44.17;46.61;0.12;1.24
28.347000000000378;694.7861426166611;3.6429137617644956;40.31;45.95;0.15;1.24
28.38000000000038;701.4666747110099;1.9646208759766632;46.32;45.92;0.15;1.24
28.41300000000038;696.6287771980965;3.9885647719539667;41.97;45.48;0.16;1.24
28.44600000000038;704.3821454870828;3.0788266445622585;48.94;45.77;0.15;1.24
28.479000000000383;701.2713017684695;3.3860477577906174;46.14;45.77;0.15;1.24
28.512000000000384;704.2419424518316;2.2905066061308457;48.82;46.03;0.13;1.24
28.545000000000385;694.380898456838;2.740334024556889;39.94;45.36;0.16;1.24
28.578000000000387;700.5689081359444;2.2986139394429848;45.51;45.30;0.16;1.24
28.611000000000388;700.5825970853417;3.113466319636817;45.52;45.27;0.16;1.24
28.64400000000039;702.2144767062647;3.3978336866851073;46.99;45.39;0.15;1.24
28.67700000000039;711.5130347365802;2.24612144550546;55.36;46.36;0.10;1.24
28.71000000000039;705.2985049932084;2.155678968169563;49.77;46.69;0.09;1.24
28.743000000000393;703.5506044622314;3.067847171294757;48.20;46.86;0.08;1.24
28.776000000000394;710.091748650851;3.0634229209458783;54.08;47.62;0.05;1.24
28.809000000000395;704.9902514239927;2.376418405499434;49.49;47.85;0.04;1.24
28.842000000000397;706.8270075369946;3.3109704774841027;51.14;48.25;0.03;1.24
28.875000000000398;693.661818691217;3.8996694113967214;39.30;47.41;0.07;1.24
28.9080000000004;698.8261099951305;3.69930571308352;43.94;47.10;0.08;1.24
28.9410000000004;704.1506826557398;3.2073769446663487;48.74;47.28;0.08;1.24
28.9740000000004;701.6407059957054;3.246930517102876;46.48;47.23;0.08;1.24
29.007000000000403;708.8533080086102;3.3673145023810718;52.97;47.84;0.05;1.24
29.040000000000404;698.8186063173622;3.2268094611153177;43.94;47.49;0.07;1.24
29.073000000000405;702.1626155242265;3.0377587852375556;46.95;47.46;0.07;1.24
29.106000000000407;699.8569688905111;3.3979093368036293;44.87;47.22;0.09;1.24
29.139000000000408;703.1672239525661;3.3742250501252506;47.85;47.30;0.08;1.24
29.17200000000041;698.9211751261715;3.4708346337219838;44.03;46.99;0.10;1.24
29.20500000000041;708.5809676574469;3.3471565257699676;52.72;47.59;0.07;1.24
29.23800000000041;692.4442472300442;3.0162778608279;38.20;46.64;0.11;1.24
29.271000000000413;705.1995931008757;2.1084518782862363;49.68;46.92;0.10;1.24
29.304000000000414;702.4141539704121;3.5188043360230754;47.17;46.95;0.10;1.24
29.337000000000415;700.190549438143;1.9480081343553257;45.17;46.75;0.11;1.24
29.370000000000417;697.5931299815322;2.492070113010106;42.83;46.32;0.12;1.24
29.403000000000418;700.3272700053027;3.3716663503280344;45.29;46.19;0.13;1.24
29.43600000000042;706.705110938026;3.505621747666381;51.03;46.66;0.11;1.24
29.46900000000042;703.848574723695;3.4522417483606405;48.46;46.85;0.10;1.24
29.50200000000042;708.9783906377342;3.2115298650660637;53.08;47.49;0.07;1.24
29.535000000000423;707.0124122456608;3.0327148376061994;51.31;47.92;0.05;1.24
29.568000000000424;704.9618967828071;2.069989212910426;49.47;48.11;0.05;1.24
29.601000000000425;697.1119600981434;1.629516683109761;42.40;47.54;0.07;1.24
29.634000000000427;715.5648525331426;2.8192372438646314;59.01;48.74;0.02;1.24
29.667000000000428;706.0943212148906;4.340157298984581;50.48;49.02;0.01;1.24
29.70000000000043;697.2437966924845;2.5660703005816226;42.52;48.42;0.04;1.24
29.73300000000043;702.1664243592096;2.5593186504632603;46.95;48.31;0.05;1.24
29.76600000000043;708.1086216084649;2.7067833253860383;52.30;48.76;0.03;1.24
29.799000000000433;706.3180155100857;2.494949101824841;50.69;49.01;0.02;1.24
29.832000000000434;717.7899036458836;2.395319357874185;61.01;50.30;-0.03;1.24
29.865000000000435;716.0647709338635;2.63540885130515;59.46;51.36;-0.07;1.24
29.898000000000437;707.0030232488131;3.3392901817451857;51.30;51.52;-0.07;1.24
29.931000000000438;706.731458991118;3.7803085091291773;51.06;51.65;-0.07;1.24
29.96400000000044;700.221920662524;3.353274768601672;45.20;51.15;-0.04;1.24
29.99700000000044;693.1910615438854;3.5217843127458917;38.87;50.01;0.02;1.24
30.03000000000044;702.0291646631616;3.894795058380943;46.83;49.77;0.03;1.24
30.063000000000443;709.2391278651155;2.9396727641445946;53.32;50.19;0.02;1.24
time;Flex6;GyroY;angle;filteredAngle;Offset;P
0.033;694.046862628101;2.702261069584079;39.64;36.79;-12.63;11.16
0.066;701.1195412970462;3.7775491744359724;46.01;46.55;-10.13;9.91
0.099;683.5136926378618;3.3505161393756673;30.16;36.76;0.42;9.05
0.132;692.0927765906628;3.6068594938562653;37.88;37.38;0.05;7.91
0.165;708.2508451468638;2.6639710337622864;52.43;46.07;-2.62;6.91
0.198;688.9960529015012;3.5114563070315796;35.10;41.88;-0.83;6.10
0.231;695.9459022132056;3.3940600791845323;41.35;42.16;-0.68;5.44
0.264;706.0717853737384;1.8769670094319517;50.46;46.03;-1.27;4.90
0.29700000000000004;707.3235987931469;3.1196626095680067;51.59;48.98;-1.53;4.46
0.33000000000000007;697.379491682447;2.736351536104239;42.64;47.92;-1.11;4.09
0.3630000000000001;696.046959991081;3.1748074835718505;41.44;46.74;-0.78;3.78
0.39600000000000013;697.2045328132115;2.464502061120439;42.48;46.13;-0.59;3.51
0.42900000000000016;707.9914957305318;3.6532169961199;52.19;48.30;-0.76;3.28
0.4620000000000002;693.7209440621821;3.3321528717296314;39.35;46.67;-0.49;3.08
0.4950000000000002;699.5807719637987;2.0998567642197905;44.62;46.62;-0.43;2.90
0.5280000000000002;703.911873779292;3.135968948432406;48.52;47.47;-0.46;2.74
0.5610000000000003;699.4521805110782;3.5035510470167486;44.51;47.28;-0.39;2.60
0.5940000000000003;717.3037758068651;3.44582051511193;60.57;50.42;-0.61;2.48
0.6270000000000003;686.1602513566496;2.663173811596721;32.54;47.48;-0.32;2.37
0.6600000000000004;697.7534025152047;3.7524496555736517;42.98;46.98;-0.25;2.27
0.6930000000000004;704.5356695572187;2.093095220117906;49.08;47.64;-0.27;2.17
0.7260000000000004;707.3950793361245;3.2830870346694945;51.66;48.65;-0.32;2.09
